employee_id,date,status,check_in,check_out,hours_worked
31,2026-02-05,present,09:48,18:37,8.3
32,2026-02-05,present,07:19,17:04,8.3
34,2026-02-05,remote,08:02,18:21,8.1
36,2026-02-05,remote,08:56,18:02,9.4
37,2026-02-05,present,07:50,19:38,9.7
38,2026-02-05,present,09:05,17:43,9.2
39,2026-02-05,present,08:54,19:45,8.1
40,2026-02-05,present,07:52,18:36,8.4
41,2026-02-05,present,07:19,19:47,10.0
42,2026-02-05,present,09:25,17:43,8.7
43,2026-02-05,present,07:57,17:10,10.4
44,2026-02-05,present,09:56,18:17,8.5
45,2026-02-05,business_trip,,,0.0
46,2026-02-05,vacation,,,0.0
47,2026-02-05,present,07:04,19:58,8.6
48,2026-02-05,present,09:15,18:55,9.7
49,2026-02-05,present,07:34,20:36,8.2
50,2026-02-05,present,07:39,17:02,9.5
51,2026-02-05,business_trip,,,0.0
52,2026-02-05,present,09:22,18:12,9.1
53,2026-02-05,present,07:48,20:52,9.7
54,2026-02-05,present,08:47,20:14,7.8
55,2026-02-05,present,08:30,20:10,7.8
58,2026-02-05,present,08:28,17:53,8.8
60,2026-02-05,sick_leave,,,0.0
61,2026-02-05,present,09:34,19:33,8.1
62,2026-02-05,present,07:27,18:02,7.5
63,2026-02-05,present,08:19,18:13,8.9
64,2026-02-05,present,08:27,18:45,9.5
66,2026-02-05,present,09:38,17:58,9.7
67,2026-02-05,present,09:32,18:18,8.6
68,2026-02-05,present,09:05,20:50,9.2
70,2026-02-05,present,08:27,19:57,7.7
72,2026-02-05,present,07:50,17:36,8.4
73,2026-02-05,present,07:33,18:55,8.2
74,2026-02-05,present,09:20,20:41,8.9
75,2026-02-05,present,09:44,18:30,9.5
76,2026-02-05,present,09:57,18:53,8.5
77,2026-02-05,sick_leave,,,0.0
78,2026-02-05,present,08:58,18:52,10.3
79,2026-02-05,remote,09:27,18:19,8.2
80,2026-02-05,present,07:56,17:00,8.6
81,2026-02-05,present,09:18,20:15,8.1
82,2026-02-05,present,09:03,20:13,9.5
83,2026-02-05,absent,,,0.0
84,2026-02-05,present,07:26,18:05,9.3
85,2026-02-05,present,07:29,17:52,7.8
86,2026-02-05,present,07:42,20:42,10.1
87,2026-02-05,present,08:55,18:47,9.5
89,2026-02-05,present,08:10,18:54,7.7
90,2026-02-05,present,07:40,18:48,10.3
91,2026-02-05,present,08:38,19:13,8.1
92,2026-02-05,present,08:42,19:32,7.8
93,2026-02-05,sick_leave,,,0.0
94,2026-02-05,present,07:24,20:29,8.9
95,2026-02-05,present,07:52,17:57,9.1
96,2026-02-05,remote,08:04,19:07,9.3
97,2026-02-05,present,07:58,18:14,8.1
98,2026-02-05,present,08:06,20:59,8.7
99,2026-02-05,present,09:10,19:24,9.9
100,2026-02-05,present,09:51,20:11,10.5
101,2026-02-05,present,07:51,18:29,8.6
102,2026-02-05,present,09:39,19:52,7.8
103,2026-02-05,present,07:56,18:18,10.2
104,2026-02-05,business_trip,,,0.0
105,2026-02-05,present,08:39,19:39,10.5
107,2026-02-05,vacation,,,0.0
108,2026-02-05,present,09:53,17:24,9.4
109,2026-02-05,present,09:52,19:40,8.8
110,2026-02-05,remote,10:26,18:49,8.2
111,2026-02-05,present,08:02,19:34,7.9
112,2026-02-05,present,09:34,18:01,10.1
113,2026-02-05,present,09:07,17:49,9.6
115,2026-02-05,present,08:18,20:07,8.0
116,2026-02-05,present,07:26,20:47,10.1
118,2026-02-05,present,07:24,17:32,10.2
119,2026-02-05,present,09:27,19:03,7.7
120,2026-02-05,present,09:14,17:27,7.7
121,2026-02-05,sick_leave,,,0.0
122,2026-02-05,present,09:41,17:39,10.0
123,2026-02-05,present,08:59,18:02,8.2
125,2026-02-05,present,08:27,18:55,9.8
126,2026-02-05,present,08:48,18:30,8.7
127,2026-02-05,present,09:55,19:30,7.6
128,2026-02-05,remote,09:39,17:36,8.3
129,2026-02-05,remote,09:28,18:25,8.1
130,2026-02-05,remote,09:13,18:11,8.2
131,2026-02-05,present,07:30,18:29,9.9
133,2026-02-05,present,08:37,19:03,9.1
134,2026-02-05,present,08:01,20:02,9.2
135,2026-02-05,present,07:42,18:44,9.0
136,2026-02-05,business_trip,,,0.0
137,2026-02-05,present,09:13,18:35,7.6
138,2026-02-05,present,07:43,18:37,9.5
139,2026-02-05,present,08:10,18:51,9.0
143,2026-02-05,present,08:20,19:48,8.7
144,2026-02-05,present,09:22,18:21,9.4
145,2026-02-05,present,08:29,20:06,8.9
146,2026-02-05,business_trip,,,0.0
147,2026-02-05,present,09:42,20:12,8.2
148,2026-02-05,present,08:31,18:38,7.7
149,2026-02-05,present,07:41,17:19,9.2
150,2026-02-05,remote,10:53,17:17,9.1
151,2026-02-05,present,07:47,17:14,9.6
152,2026-02-05,remote,08:05,19:43,7.2
154,2026-02-05,present,08:59,20:22,9.7
155,2026-02-05,present,09:03,18:00,10.1
156,2026-02-05,remote,09:23,18:55,7.3
157,2026-02-05,present,09:29,18:31,8.8
158,2026-02-05,present,09:19,18:32,7.9
159,2026-02-05,present,08:25,17:36,8.6
160,2026-02-05,present,09:06,19:16,9.3
161,2026-02-05,present,07:40,19:27,9.9
163,2026-02-05,present,09:17,18:45,9.0
164,2026-02-05,present,07:43,19:15,9.4
165,2026-02-05,present,08:55,17:47,8.5
166,2026-02-05,present,07:09,20:08,8.8
167,2026-02-05,present,09:59,18:18,8.9
169,2026-02-05,present,09:05,18:57,7.7
170,2026-02-05,present,07:47,20:07,8.2
171,2026-02-05,present,08:37,17:26,7.8
172,2026-02-05,present,07:07,17:02,7.6
173,2026-02-05,present,09:52,20:07,9.6
174,2026-02-05,present,07:07,18:19,7.6
175,2026-02-05,present,07:37,19:59,8.6
176,2026-02-05,present,08:02,19:14,8.2
177,2026-02-05,present,09:50,19:01,8.9
178,2026-02-05,business_trip,,,0.0
179,2026-02-05,present,08:58,20:39,7.7
180,2026-02-05,present,08:54,19:19,9.1
181,2026-02-05,present,07:04,17:22,9.9
182,2026-02-05,present,08:08,18:24,9.0
183,2026-02-05,present,07:12,20:43,7.7
184,2026-02-05,present,09:14,17:07,8.6
185,2026-02-05,business_trip,,,0.0
186,2026-02-05,present,09:13,20:48,9.0
187,2026-02-05,present,07:22,20:21,9.1
188,2026-02-05,present,07:15,17:45,9.2
190,2026-02-05,present,09:07,17:37,7.6
1,2026-02-06,present,09:34,18:13,9.7
2,2026-02-06,present,09:23,18:04,9.4
3,2026-02-06,present,09:08,17:52,10.1
4,2026-02-06,present,08:01,20:46,10.3
5,2026-02-06,present,09:29,17:18,10.2
7,2026-02-06,present,09:36,19:31,9.9
8,2026-02-06,present,08:16,20:13,9.6
9,2026-02-06,vacation,,,0.0
10,2026-02-06,present,07:39,17:43,9.8
11,2026-02-06,absent,,,0.0
12,2026-02-06,present,08:14,17:12,7.7
13,2026-02-06,present,09:16,18:38,7.7
14,2026-02-06,present,08:02,20:29,9.6
15,2026-02-06,present,07:47,18:18,9.5
16,2026-02-06,present,09:56,20:54,8.8
17,2026-02-06,present,07:59,19:19,8.6
18,2026-02-06,present,09:17,20:33,10.2
19,2026-02-06,present,09:47,18:24,8.8
21,2026-02-06,remote,09:07,19:59,8.8
22,2026-02-06,present,09:38,18:04,9.3
23,2026-02-06,present,08:25,20:02,8.2
25,2026-02-06,present,07:33,20:51,9.7
26,2026-02-06,present,08:14,18:01,9.4
27,2026-02-06,present,08:12,20:32,8.2
28,2026-02-06,present,07:21,19:06,9.8
29,2026-02-06,present,07:05,19:15,8.2
30,2026-02-06,present,08:39,19:09,8.8
31,2026-02-06,remote,08:44,18:11,7.3
32,2026-02-06,present,08:36,18:53,8.5
34,2026-02-06,remote,08:51,17:30,9.4
36,2026-02-06,present,09:58,20:52,8.5
37,2026-02-06,present,07:33,18:47,9.5
38,2026-02-06,present,08:54,18:07,9.4
39,2026-02-06,present,07:25,17:34,9.0
40,2026-02-06,present,08:59,19:12,8.3
41,2026-02-06,present,08:10,19:57,10.3
42,2026-02-06,present,08:57,20:21,9.9
43,2026-02-06,present,09:10,19:39,8.3
44,2026-02-06,present,07:42,18:57,9.8
45,2026-02-06,present,07:08,19:15,9.3
46,2026-02-06,present,09:29,20:34,9.7
47,2026-02-06,present,08:54,20:21,9.3
48,2026-02-06,present,07:41,20:13,10.0
49,2026-02-06,vacation,,,0.0
50,2026-02-06,present,09:39,20:11,8.8
51,2026-02-06,vacation,,,0.0
52,2026-02-06,present,08:43,20:33,9.6
53,2026-02-06,present,07:39,17:34,8.3
54,2026-02-06,remote,10:55,18:13,8.3
55,2026-02-06,present,09:13,19:03,9.1
58,2026-02-06,remote,09:19,19:44,7.5
60,2026-02-06,present,08:57,18:44,8.3
61,2026-02-06,present,07:25,20:33,10.4
62,2026-02-06,present,08:59,18:05,8.5
63,2026-02-06,present,09:44,19:42,9.5
64,2026-02-06,present,09:42,18:04,9.8
66,2026-02-06,present,08:15,18:51,10.5
67,2026-02-06,present,09:57,19:22,8.1
68,2026-02-06,present,07:17,20:59,10.5
70,2026-02-06,present,09:26,19:24,10.4
72,2026-02-06,present,09:10,18:40,9.5
73,2026-02-06,present,07:25,18:15,10.3
74,2026-02-06,present,09:37,17:58,7.7
75,2026-02-06,present,08:51,19:23,8.5
76,2026-02-06,present,09:21,19:20,8.1
77,2026-02-06,remote,08:31,19:24,7.3
78,2026-02-06,sick_leave,,,0.0
79,2026-02-06,present,09:47,19:06,7.6
80,2026-02-06,present,08:06,18:01,9.4
81,2026-02-06,present,07:33,20:02,10.3
82,2026-02-06,present,09:21,18:13,7.6
83,2026-02-06,present,09:12,20:39,8.0
84,2026-02-06,present,08:12,17:24,9.5
85,2026-02-06,present,08:05,20:37,9.7
86,2026-02-06,present,07:06,18:57,8.0
87,2026-02-06,present,07:03,17:37,7.7
89,2026-02-06,present,07:50,20:32,10.3
90,2026-02-06,present,07:49,19:17,10.0
91,2026-02-06,present,09:56,17:32,8.4
92,2026-02-06,remote,08:10,19:27,7.3
93,2026-02-06,present,09:56,18:27,8.7
94,2026-02-06,present,07:43,18:43,9.0
95,2026-02-06,vacation,,,0.0
96,2026-02-06,present,07:52,20:44,9.6
97,2026-02-06,present,08:25,17:54,9.5
98,2026-02-06,present,09:06,17:32,8.6
99,2026-02-06,present,08:56,20:11,9.5
100,2026-02-06,remote,10:25,19:22,8.8
101,2026-02-06,present,08:09,17:03,8.2
102,2026-02-06,present,07:31,18:06,8.1
103,2026-02-06,remote,10:11,18:41,9.4
104,2026-02-06,sick_leave,,,0.0
105,2026-02-06,present,08:56,17:58,7.7
107,2026-02-06,present,08:35,18:29,9.9
108,2026-02-06,present,09:09,17:07,7.9
109,2026-02-06,present,07:20,20:13,8.4
110,2026-02-06,present,07:08,19:17,8.8
111,2026-02-06,present,07:52,19:51,8.4
112,2026-02-06,present,09:47,18:35,10.1
113,2026-02-06,absent,,,0.0
115,2026-02-06,present,08:28,18:26,8.4
116,2026-02-06,present,09:29,17:03,10.4
118,2026-02-06,present,08:55,20:01,10.1
119,2026-02-06,absent,,,0.0
120,2026-02-06,present,08:24,20:09,10.1
121,2026-02-06,present,07:28,17:53,9.3
122,2026-02-06,present,08:45,17:29,9.1
123,2026-02-06,present,07:39,18:44,9.6
125,2026-02-06,present,09:19,18:28,7.6
126,2026-02-06,present,09:20,18:19,7.6
127,2026-02-06,present,09:26,17:48,10.0
128,2026-02-06,present,07:27,18:45,7.7
129,2026-02-06,present,08:31,19:40,8.8
130,2026-02-06,present,08:23,20:09,9.6
131,2026-02-06,present,07:56,18:22,10.0
133,2026-02-06,business_trip,,,0.0
134,2026-02-06,present,08:50,19:27,7.5
135,2026-02-06,present,09:05,20:47,9.2
136,2026-02-06,present,09:19,17:05,8.2
137,2026-02-06,present,09:20,18:47,7.8
138,2026-02-06,present,07:23,18:10,7.7
139,2026-02-06,present,07:31,19:11,9.2
142,2026-02-06,present,07:51,20:12,8.5
143,2026-02-06,present,09:03,17:20,9.7
144,2026-02-06,present,08:03,20:10,9.0
145,2026-02-06,present,07:56,20:35,8.9
146,2026-02-06,present,09:44,19:47,10.4
147,2026-02-06,absent,,,0.0
148,2026-02-06,present,07:36,18:20,7.5
149,2026-02-06,present,07:02,20:58,9.7
150,2026-02-06,present,08:27,20:45,9.7
151,2026-02-06,present,08:08,20:17,9.7
152,2026-02-06,present,07:28,17:39,9.0
154,2026-02-06,remote,08:45,18:27,8.6
155,2026-02-06,present,08:23,17:50,10.0
156,2026-02-06,vacation,,,0.0
157,2026-02-06,present,08:43,18:18,7.7
158,2026-02-06,present,07:54,19:55,9.8
159,2026-02-06,present,09:34,19:07,9.4
160,2026-02-06,present,07:30,19:02,8.1
161,2026-02-06,present,09:34,19:31,10.1
163,2026-02-06,present,08:22,19:05,9.1
164,2026-02-06,present,09:11,18:34,8.4
165,2026-02-06,present,08:23,20:47,8.3
166,2026-02-06,remote,08:13,17:37,7.8
167,2026-02-06,present,09:11,18:22,10.1
169,2026-02-06,present,09:47,17:45,10.0
170,2026-02-06,present,09:05,19:05,9.6
171,2026-02-06,remote,10:20,18:32,7.6
172,2026-02-06,absent,,,0.0
173,2026-02-06,vacation,,,0.0
174,2026-02-06,present,07:01,17:17,7.9
175,2026-02-06,sick_leave,,,0.0
176,2026-02-06,present,08:57,18:17,9.7
177,2026-02-06,sick_leave,,,0.0
178,2026-02-06,present,08:37,20:37,9.6
179,2026-02-06,vacation,,,0.0
180,2026-02-06,present,07:53,20:15,10.3
181,2026-02-06,business_trip,,,0.0
182,2026-02-06,present,08:18,18:27,8.8
183,2026-02-06,remote,10:31,19:41,7.5
184,2026-02-06,business_trip,,,0.0
185,2026-02-06,present,07:36,20:43,7.6
186,2026-02-06,present,08:46,18:28,9.0
187,2026-02-06,present,07:43,20:59,8.5
188,2026-02-06,present,07:46,19:28,8.4
190,2026-02-06,present,07:29,18:40,8.5
1,2026-02-09,sick_leave,,,0.0
2,2026-02-09,present,07:47,19:35,8.8
3,2026-02-09,present,09:39,17:01,8.4
4,2026-02-09,present,07:01,18:23,10.5
5,2026-02-09,present,09:21,20:16,10.0
7,2026-02-09,present,08:54,20:56,9.2
8,2026-02-09,vacation,,,0.0
9,2026-02-09,present,09:16,19:27,9.3
10,2026-02-09,remote,10:12,19:58,8.9
11,2026-02-09,present,08:27,18:50,8.5
12,2026-02-09,present,09:43,18:42,8.2
13,2026-02-09,present,07:45,17:45,10.3
14,2026-02-09,present,08:47,19:50,7.7
15,2026-02-09,present,07:30,17:32,7.6
16,2026-02-09,remote,09:18,17:07,9.0
17,2026-02-09,present,09:54,19:38,8.3
18,2026-02-09,present,08:06,19:26,10.4
19,2026-02-09,remote,09:22,19:18,7.1
21,2026-02-09,present,07:05,19:03,7.5
22,2026-02-09,absent,,,0.0
23,2026-02-09,present,09:54,20:57,8.9
25,2026-02-09,sick_leave,,,0.0
26,2026-02-09,present,07:15,19:31,8.8
27,2026-02-09,present,07:14,20:39,8.8
28,2026-02-09,present,07:17,19:49,7.8
29,2026-02-09,absent,,,0.0
30,2026-02-09,present,07:01,19:20,8.1
31,2026-02-09,present,07:42,18:23,9.3
32,2026-02-09,remote,08:25,17:59,7.8
34,2026-02-09,present,09:48,17:22,10.2
36,2026-02-09,present,08:43,18:37,7.8
37,2026-02-09,present,09:35,18:44,9.2
38,2026-02-09,present,07:54,18:41,10.2
39,2026-02-09,present,08:45,17:05,8.2
40,2026-02-09,present,07:26,18:50,9.2
41,2026-02-09,present,08:26,18:39,7.5
42,2026-02-09,present,08:11,18:05,9.1
43,2026-02-09,present,07:11,20:17,7.8
44,2026-02-09,absent,,,0.0
45,2026-02-09,present,07:37,19:39,9.0
46,2026-02-09,present,07:11,19:45,10.4
47,2026-02-09,present,09:31,19:21,7.7
48,2026-02-09,present,08:53,18:00,9.6
49,2026-02-09,present,07:27,20:49,9.9
50,2026-02-09,present,09:19,19:35,7.9
51,2026-02-09,present,07:13,19:05,10.0
52,2026-02-09,present,07:01,20:53,10.0
53,2026-02-09,remote,08:39,19:15,9.4
54,2026-02-09,present,07:30,19:06,10.4
55,2026-02-09,remote,08:48,19:01,8.3
58,2026-02-09,present,07:31,20:42,8.9
60,2026-02-09,present,08:52,17:46,9.3
61,2026-02-09,present,07:39,18:53,9.7
62,2026-02-09,present,09:34,19:48,9.4
63,2026-02-09,present,07:45,18:15,7.7
64,2026-02-09,present,07:49,20:08,9.8
66,2026-02-09,present,07:41,20:23,7.9
67,2026-02-09,present,09:43,17:58,9.8
68,2026-02-09,present,07:06,18:27,9.7
70,2026-02-09,present,07:40,18:25,10.0
72,2026-02-09,present,07:25,18:52,9.0
73,2026-02-09,business_trip,,,0.0
74,2026-02-09,present,07:37,18:16,9.5
75,2026-02-09,present,08:57,18:05,8.7
76,2026-02-09,vacation,,,0.0
77,2026-02-09,business_trip,,,0.0
78,2026-02-09,present,07:14,20:29,9.6
79,2026-02-09,present,07:27,18:55,8.1
80,2026-02-09,present,08:14,19:38,10.1
81,2026-02-09,present,07:40,18:26,9.5
82,2026-02-09,present,07:11,17:27,9.8
83,2026-02-09,present,08:30,18:51,9.5
84,2026-02-09,present,09:10,18:58,7.7
85,2026-02-09,present,08:07,17:39,9.5
86,2026-02-09,present,07:22,18:49,9.4
87,2026-02-09,present,07:21,20:44,8.7
89,2026-02-09,present,07:16,17:22,8.3
90,2026-02-09,present,09:20,20:08,9.8
91,2026-02-09,present,07:03,20:22,9.1
92,2026-02-09,present,08:20,20:21,7.8
93,2026-02-09,present,07:40,17:48,8.2
94,2026-02-09,present,08:03,17:51,9.8
95,2026-02-09,present,08:08,20:22,10.0
96,2026-02-09,present,07:08,18:45,9.0
97,2026-02-09,present,09:05,18:31,9.9
98,2026-02-09,remote,08:24,19:29,7.3
99,2026-02-09,present,07:04,17:41,9.6
100,2026-02-09,present,07:03,18:13,9.0
101,2026-02-09,present,07:23,18:24,7.9
102,2026-02-09,sick_leave,,,0.0
103,2026-02-09,present,09:23,17:06,9.4
104,2026-02-09,present,09:41,17:58,8.9
105,2026-02-09,remote,10:50,19:54,7.1
107,2026-02-09,present,07:56,17:01,10.0
108,2026-02-09,present,09:53,20:34,8.8
109,2026-02-09,present,07:44,17:16,9.0
110,2026-02-09,present,07:37,20:51,8.5
111,2026-02-09,remote,08:06,17:04,8.7
112,2026-02-09,present,09:03,19:48,8.4
113,2026-02-09,present,07:00,17:45,10.0
115,2026-02-09,present,07:53,18:44,9.6
116,2026-02-09,present,08:53,17:34,8.6
118,2026-02-09,present,09:30,19:25,8.4
119,2026-02-09,present,07:37,18:46,7.9
120,2026-02-09,present,07:37,19:18,8.6
121,2026-02-09,present,08:12,17:58,7.6
122,2026-02-09,present,08:01,18:43,7.5
123,2026-02-09,present,07:40,20:34,7.8
125,2026-02-09,sick_leave,,,0.0
126,2026-02-09,present,09:47,18:39,8.4
127,2026-02-09,present,08:32,17:19,9.5
128,2026-02-09,present,08:16,20:47,7.7
129,2026-02-09,present,08:54,20:17,8.1
130,2026-02-09,present,09:45,19:39,10.1
131,2026-02-09,present,08:03,18:30,10.0
133,2026-02-09,present,09:07,18:58,9.0
135,2026-02-09,present,07:25,17:24,10.5
136,2026-02-09,present,08:43,19:51,9.3
137,2026-02-09,remote,09:19,19:16,7.6
138,2026-02-09,present,08:18,18:24,9.4
139,2026-02-09,present,07:23,20:01,10.3
141,2026-02-09,remote,08:48,19:33,7.4
142,2026-02-09,present,07:31,17:44,7.6
143,2026-02-09,present,08:38,18:05,9.9
144,2026-02-09,sick_leave,,,0.0
145,2026-02-09,present,08:55,20:02,7.7
146,2026-02-09,present,08:33,19:20,10.0
147,2026-02-09,present,09:09,19:14,9.2
148,2026-02-09,present,07:32,19:07,10.2
149,2026-02-09,present,09:08,18:17,8.2
150,2026-02-09,present,09:07,18:20,10.4
151,2026-02-09,present,08:20,20:54,9.7
152,2026-02-09,present,07:06,17:28,10.0
153,2026-02-09,present,08:36,20:28,9.2
154,2026-02-09,present,08:31,19:37,10.1
155,2026-02-09,present,07:57,19:12,8.1
156,2026-02-09,present,09:07,20:53,9.5
157,2026-02-09,present,08:05,18:20,9.2
158,2026-02-09,business_trip,,,0.0
159,2026-02-09,present,08:46,18:16,10.0
160,2026-02-09,present,07:03,18:06,10.2
161,2026-02-09,present,08:52,19:27,9.0
163,2026-02-09,present,08:38,20:05,10.3
164,2026-02-09,present,07:42,20:07,10.0
165,2026-02-09,present,08:29,19:36,10.2
166,2026-02-09,present,07:55,17:00,10.4
167,2026-02-09,present,09:50,17:04,7.6
169,2026-02-09,present,07:57,19:16,7.7
170,2026-02-09,present,08:38,17:17,8.7
171,2026-02-09,present,09:30,20:27,9.7
172,2026-02-09,present,07:59,17:55,8.2
173,2026-02-09,present,07:33,20:26,8.7
174,2026-02-09,present,07:13,20:37,8.2
175,2026-02-09,present,08:12,17:55,9.3
176,2026-02-09,present,07:12,19:54,8.5
177,2026-02-09,present,09:02,19:52,10.0
178,2026-02-09,present,09:41,17:52,10.0
179,2026-02-09,present,09:16,19:59,9.1
180,2026-02-09,sick_leave,,,0.0
181,2026-02-09,present,07:04,17:27,10.3
182,2026-02-09,present,07:53,18:29,8.2
183,2026-02-09,present,08:12,20:19,9.2
184,2026-02-09,present,08:55,18:42,9.1
185,2026-02-09,present,08:22,18:36,9.7
186,2026-02-09,present,09:53,18:29,9.5
187,2026-02-09,present,08:39,17:02,9.1
188,2026-02-09,present,07:26,20:08,8.1
190,2026-02-09,present,07:04,20:43,8.1
1,2026-02-10,present,07:53,20:01,9.5
2,2026-02-10,present,07:45,19:21,8.7
3,2026-02-10,present,07:32,17:07,9.8
4,2026-02-10,present,07:16,17:59,7.9
5,2026-02-10,present,09:02,20:45,8.3
7,2026-02-10,present,08:31,17:00,8.7
8,2026-02-10,present,07:54,20:23,8.7
9,2026-02-10,present,08:16,19:50,8.1
10,2026-02-10,remote,09:12,18:13,8.5
11,2026-02-10,present,09:07,17:50,8.0
12,2026-02-10,present,08:54,17:37,8.1
13,2026-02-10,vacation,,,0.0
14,2026-02-10,present,09:19,19:40,8.3
15,2026-02-10,present,08:50,20:40,9.4
16,2026-02-10,present,08:59,18:02,10.0
17,2026-02-10,present,08:41,19:56,9.6
18,2026-02-10,present,07:20,18:08,8.3
19,2026-02-10,present,07:07,18:30,9.6
21,2026-02-10,present,08:19,17:04,8.2
22,2026-02-10,present,08:27,20:54,9.7
23,2026-02-10,remote,08:27,18:49,8.8
25,2026-02-10,present,09:11,20:02,7.8
26,2026-02-10,present,09:43,19:46,9.4
27,2026-02-10,present,07:37,20:00,7.6
28,2026-02-10,present,07:42,18:16,8.2
29,2026-02-10,present,07:51,17:56,9.0
30,2026-02-10,present,08:27,19:31,8.1
31,2026-02-10,present,09:22,18:28,7.6
32,2026-02-10,present,07:19,17:08,10.0
34,2026-02-10,vacation,,,0.0
36,2026-02-10,present,08:57,18:11,8.6
37,2026-02-10,present,08:36,18:11,7.6
38,2026-02-10,present,09:33,20:58,9.1
39,2026-02-10,present,08:00,19:02,9.2
40,2026-02-10,vacation,,,0.0
41,2026-02-10,present,07:15,18:57,9.2
42,2026-02-10,present,07:13,17:55,8.3
43,2026-02-10,present,09:59,19:06,8.5
44,2026-02-10,present,09:55,19:10,9.5
45,2026-02-10,present,07:14,18:48,9.0
46,2026-02-10,absent,,,0.0
47,2026-02-10,present,07:30,17:32,8.5
48,2026-02-10,present,09:54,18:28,9.8
49,2026-02-10,present,09:21,17:53,8.7
50,2026-02-10,present,09:36,17:19,7.5
51,2026-02-10,present,07:35,20:33,8.6
52,2026-02-10,present,07:52,19:58,8.7
53,2026-02-10,vacation,,,0.0
54,2026-02-10,present,08:24,18:45,8.6
55,2026-02-10,present,08:15,19:37,9.4
58,2026-02-10,present,09:17,19:28,8.8
60,2026-02-10,remote,10:50,17:38,8.4
61,2026-02-10,present,09:58,18:25,8.9
62,2026-02-10,sick_leave,,,0.0
63,2026-02-10,vacation,,,0.0
64,2026-02-10,present,09:13,20:57,8.9
66,2026-02-10,present,08:54,17:25,10.0
67,2026-02-10,present,09:41,20:15,7.9
68,2026-02-10,present,07:27,19:17,9.4
70,2026-02-10,present,09:18,20:50,8.6
72,2026-02-10,present,09:08,18:12,8.5
73,2026-02-10,present,09:57,20:59,9.7
74,2026-02-10,present,07:18,20:44,8.2
75,2026-02-10,present,08:46,20:26,8.1
76,2026-02-10,present,07:01,17:47,10.4
77,2026-02-10,present,08:09,20:41,8.1
78,2026-02-10,present,08:41,20:40,8.2
79,2026-02-10,present,09:14,20:16,9.4
80,2026-02-10,present,07:07,20:54,7.8
81,2026-02-10,business_trip,,,0.0
82,2026-02-10,present,09:31,18:27,9.0
83,2026-02-10,present,07:14,18:24,9.1
84,2026-02-10,present,09:24,20:05,8.0
85,2026-02-10,present,07:32,19:10,9.0
86,2026-02-10,absent,,,0.0
87,2026-02-10,remote,08:01,17:18,8.5
89,2026-02-10,present,09:21,17:30,8.2
90,2026-02-10,sick_leave,,,0.0
91,2026-02-10,present,07:52,19:35,9.9
92,2026-02-10,present,07:53,20:10,9.6
93,2026-02-10,present,07:06,17:23,10.3
94,2026-02-10,present,08:35,18:08,10.3
95,2026-02-10,present,07:21,18:23,10.3
96,2026-02-10,present,09:34,18:01,8.8
97,2026-02-10,present,08:51,20:31,7.6
98,2026-02-10,present,07:13,18:36,10.3
99,2026-02-10,present,09:22,18:58,10.1
100,2026-02-10,present,07:11,17:48,7.9
101,2026-02-10,present,09:01,18:05,10.2
102,2026-02-10,present,09:45,19:19,7.6
103,2026-02-10,present,08:12,17:46,7.6
104,2026-02-10,present,09:46,17:31,8.1
105,2026-02-10,present,09:46,20:04,10.5
107,2026-02-10,present,08:50,19:02,10.3
108,2026-02-10,present,09:16,18:08,8.5
109,2026-02-10,present,09:33,19:28,8.6
110,2026-02-10,present,07:33,19:42,7.7
111,2026-02-10,present,08:07,19:53,9.4
112,2026-02-10,present,09:17,18:12,7.9
113,2026-02-10,present,08:01,19:34,7.9
115,2026-02-10,present,09:14,19:46,9.3
116,2026-02-10,present,08:53,19:33,8.0
118,2026-02-10,present,08:30,17:32,9.6
119,2026-02-10,present,09:50,17:54,8.8
120,2026-02-10,business_trip,,,0.0
121,2026-02-10,present,08:00,17:54,9.4
122,2026-02-10,remote,08:16,17:08,7.6
123,2026-02-10,present,07:30,18:51,7.6
125,2026-02-10,present,09:54,19:08,9.5
126,2026-02-10,present,08:48,18:09,9.8
127,2026-02-10,present,08:42,19:24,10.3
128,2026-02-10,present,07:11,17:03,9.5
129,2026-02-10,present,09:18,17:22,9.2
130,2026-02-10,present,08:56,20:13,8.3
131,2026-02-10,present,09:34,17:47,8.3
133,2026-02-10,present,07:27,18:43,9.5
135,2026-02-10,present,07:42,20:27,9.9
136,2026-02-10,present,07:41,20:52,8.6
137,2026-02-10,present,08:58,19:39,8.3
138,2026-02-10,present,07:32,18:10,10.3
139,2026-02-10,present,08:41,19:05,9.4
141,2026-02-10,present,09:40,17:31,8.0
142,2026-02-10,present,09:04,19:07,8.0
143,2026-02-10,present,08:12,20:15,10.1
144,2026-02-10,present,08:08,17:12,10.5
145,2026-02-10,present,08:45,17:17,7.6
146,2026-02-10,present,08:54,17:29,8.6
147,2026-02-10,present,08:21,19:38,8.9
148,2026-02-10,present,07:00,17:58,8.7
149,2026-02-10,present,08:15,18:29,7.9
150,2026-02-10,present,07:42,18:02,8.0
151,2026-02-10,present,09:09,18:28,8.1
152,2026-02-10,present,07:17,20:03,9.4
153,2026-02-10,present,07:25,18:30,8.2
154,2026-02-10,present,09:21,19:02,9.3
155,2026-02-10,present,07:36,19:42,7.9
156,2026-02-10,present,08:56,17:31,10.0
157,2026-02-10,present,07:38,19:42,8.2
158,2026-02-10,sick_leave,,,0.0
159,2026-02-10,present,07:14,18:47,8.4
